 year,state_id,fed_marg,fed_avg,fed_elas,st_marg,       st_avg,st_elas,c_marg,c_avg,c_elas,state_abv
2001,    8,    0.2352,    0.1140,    2.1062,    0.0498,    0.0296,    1.7092,    0.2850,    0.1437,    2.0241, "DE"
2001,    9,    0.2871,    0.1822,    1.6005,    0.0909,    0.0686,    1.3427,    0.3780,    0.2509,    1.5299, "DC"
2001,   10,    0.2597,    0.1392,    1.9019,    0.0000,    0.0000,    0.0000,    0.2597,    0.1392,    0.1590, "FL"
2001,   11,    0.2520,    0.1311,    1.9607,    0.0580,    0.0398,    1.4789,    0.3100,    0.1708,    1.8481, "GA"
2001,   12,    0.2043,    0.0893,    2.3403,    0.0683,    0.0420,    1.6535,    0.2726,    0.1313,    2.1196, "HI"
2001,   13,    0.1862,    0.0699,    2.7365,    0.0671,    0.0356,    1.9222,    0.2533,    0.1055,    2.4604, "ID"
2001,   14,    0.2718,    0.1524,    1.8164,    0.0275,    0.0241,    1.1541,    0.2993,    0.1764,    1.7255, "IL"
2001,   15,    0.2370,    0.1205,    2.0060,    0.0342,    0.0309,    1.1188,    0.2712,    0.1514,    1.8236, "IN"
2001,   16,    0.2122,    0.0967,    2.2439,    0.0564,    0.0376,    1.5218,    0.2686,    0.1343,    2.0407, "IA"
2001,   17,    0.2282,    0.1044,    2.2344,    0.0614,    0.0347,    1.8033,    0.2896,    0.1391,    2.1266, "KS"
2001,   18,    0.2492,    0.1322,    1.9212,    0.0562,    0.0417,    1.3669,    0.3054,    0.1739,    1.7878, "KY"
2001,   19,    0.2415,    0.1182,    2.0856,    0.0334,    0.0259,    1.3040,    0.2749,    0.1441,    1.9440, "LA"
2001,   20,    0.1892,    0.0855,    2.2618,    0.0724,    0.0373,    1.9813,    0.2616,    0.1228,    2.1765, "ME"
2001,   21,    0.2643,    0.1458,    1.8461,    0.0483,    0.0349,    1.4017,    0.3127,    0.1808,    1.7599, "MD"
2001,   22,    0.2711,    0.1566,    1.7618,    0.0556,    0.0454,    1.2390,    0.3267,    0.2020,    1.6439, "MA"
2001,   23,    0.2629,    0.1466,    1.8260,    0.0434,    0.0350,    1.2550,    0.3063,    0.1816,    1.7155, "MI"
2001,   24,    0.2403,    0.1294,    1.8921,    0.0761,    0.0456,    1.6988,    0.3164,    0.1750,    1.8417, "MN"
2001,   25,    0.1989,    0.0569,    3.6198,    0.0400,    0.0211,    1.9370,    0.2389,    0.0780,    3.1598, "MS"
2001,   26,    0.2365,    0.1151,    2.0987,    0.0519,    0.0330,    1.5970,    0.2884,    0.1481,    1.9864, "MO"
2001,   27,    0.1792,    0.0653,    2.8223,    0.0585,    0.0320,    1.8629,    0.2377,    0.0973,    2.5047, "MT"
2001,   28,    0.2228,    0.1031,    2.2082,    0.0599,    0.0336,    1.8121,    0.2827,    0.1368,    2.1105, "NE"
2001,   29,    0.2951,    0.1758,    1.7070,    0.0000,    0.0000,    0.0000,    0.2951,    0.1758,    0.8484, "NV"
2001,   30,    0.2418,    0.1075,    2.3018,    0.0011,    0.0008,    1.4407,    0.2429,    0.1082,    2.2956, "NH"
2001,   31,    0.2814,    0.1658,    1.7261,    0.0484,    0.0327,    1.4993,    0.3298,    0.1986,    1.6887, "NJ"
2001,   32,    0.2226,    0.0897,    2.5438,    0.0639,    0.0320,    2.0360,    0.2866,    0.1218,    2.4097, "NM"
2001,   33,    0.2607,    0.1448,    1.8326,    0.0670,    0.0445,    1.5287,    0.3277,    0.1893,    1.7610, "NY"
2001,   34,    0.2264,    0.1050,    2.2036,    0.0713,    0.0461,    1.5705,    0.2977,    0.1511,    2.0094, "NC"
2001,   35,    0.2305,    0.1089,    2.1619,    0.0282,    0.0163,    1.7631,    0.2587,    0.1252,    2.1098, "ND"
2001,   36,    0.2470,    0.1360,    1.8502,    0.0554,    0.0398,    1.4090,    0.3024,    0.1758,    1.7499, "OH"
2001,   37,    0.2498,    0.1376,    1.8494,    0.0568,    0.0439,    1.3114,    0.3066,    0.1815,    1.7188, "OK"
2001,   38,    0.2190,    0.1005,    2.2276,    0.0846,    0.0572,    1.5009,    0.3036,    0.1577,    1.9627, "OR"
2001,   39,    0.2551,    0.1365,    1.9041,    0.0287,    0.0263,    1.1053,    0.2838,    0.1628,    1.7743, "PA"
2001,   40,    0.2264,    0.1048,    2.2080,    0.0582,    0.0319,    1.8588,    0.2846,    0.1367,    2.1264, "RI"
2001,   41,    0.2122,    0.0874,    2.4887,    0.0585,    0.0330,    1.8060,    0.2707,    0.1203,    2.3008, "SC"
2001,   42,    0.1976,    0.0847,    2.3883,    0.0000,    0.0000,    0.0000,    0.1976,    0.0847,   21.8026, "SD"
2001,   43,    0.2474,    0.1237,    2.0407,    0.0022,    0.0020,    1.1250,    0.2497,    0.1257,    2.0259, "TN"
2001,   44,    0.2658,    0.1403,    1.9309,    0.0000,    0.0000,    0.0000,    0.2658,    0.1403,    0.4813, "TX"
2001,   45,    0.2098,    0.0873,    2.4608,    0.0622,    0.0379,    1.6682,    0.2720,    0.1253,    2.2195, "UT"
2001,   46,    0.2128,    0.0969,    2.2466,    0.0636,    0.0269,    2.4171,    0.2764,    0.1238,    2.2837, "VT"
2001,   47,    0.2599,    0.1445,    1.8310,    0.0551,    0.0409,    1.3654,    0.3149,    0.1854,    1.7279, "VA"
2001,   48,    0.2586,    0.1340,    1.9684,    0.0000,    0.0000,    0.0000,    0.2586,    0.1340,    3.1959, "WA"
2001,   49,    0.2465,    0.1396,    1.7968,    0.0591,    0.0456,    1.3127,    0.3056,    0.1853,    1.6772, "WV"
2001,   50,    0.2174,    0.1001,    2.2191,    0.0681,    0.0422,    1.6398,    0.2855,    0.1423,    2.0467, "WI"
2001,   51,    0.2136,    0.0929,    2.3539,    0.0000,    0.0000,    0.0000,    0.2136,    0.0929,   38.8987, "WY"
2001,   52,    0.2544,    0.1361,    1.9042,    0.0450,    0.0303,    1.5074,    0.2994,    0.1665,    1.8317, "US"
2002,    1,    0.2946,    0.1750,    1.7119,    0.0347,    0.0307,    1.1444,    0.3293,    0.2057,    1.6269, "AL"
2002,    2,    0.2244,    0.1030,    2.2274,    0.0000,    0.0000,    0.0000,    0.2244,    0.1030,   41.1227, "AK"
2002,    3,    0.2265,    0.1058,    2.1869,    0.0352,    0.0217,    1.6521,    0.2617,    0.1275,    2.0956, "AZ"
2002,    4,    0.1953,    0.0678,    2.9665,    0.0578,    0.0303,    1.9444,    0.2531,    0.0981,    2.6485, "AR"
2002,    5,    0.2495,    0.1317,    1.9316,    0.0724,    0.0394,    1.8718,    0.3219,    0.1710,    1.9178, "CA"
2002,    6,    0.2574,    0.1381,    1.8988,    0.0467,    0.0330,    1.4359,    0.3041,    0.1711,    1.8093, "CO"
2002,    7,    0.2731,    0.1556,    1.7867,    0.0506,    0.0334,    1.5385,    0.3237,    0.1890,    1.7428, "CT"
2002,    8,    0.2323,    0.1064,    2.2334,    0.0488,    0.0294,    1.6881,    0.2811,    0.1358,    2.1148, "DE"
2002,    9,    0.1964,    0.0905,    2.2185,    0.0806,    0.0508,    1.6114,    0.2770,    0.1413,    1.9994, "DC"
2002,   10,    0.2571,    0.1342,    1.9533,    0.0000,    0.0000,    0.0000,    0.2571,    0.1342,    0.0678, "FL"
2002,   11,    0.2446,    0.1230,    2.0284,    0.0579,    0.0392,    1.4985,    0.3025,    0.1622,    1.8999, "GA"
2002,   12,    0.2128,    0.0917,    2.3751,    0.0671,    0.0412,    1.6574,    0.2799,    0.1329,    2.1517, "HI"
2002,   13,    0.1921,    0.0693,    2.8497,    0.0689,    0.0360,    1.9506,    0.2610,    0.1054,    2.5405, "ID"
2002,   14,    0.2653,    0.1451,    1.8627,    0.0275,    0.0239,    1.1638,    0.2928,    0.1690,    1.7632, "IL"
2002,   15,    0.2293,    0.1130,    2.0724,    0.0342,    0.0309,    1.1190,    0.2635,    0.1438,    1.8662, "IN"
2002,   16,    0.2100,    0.0907,    2.3699,    0.0565,    0.0368,    1.5594,    0.2666,    0.1275,    2.1347, "IA"
2002,   17,    0.2232,    0.1015,    2.2490,    0.0606,    0.0342,    1.8069,    0.2839,    0.1357,    2.1373, "KS"
2002,   18,    0.2431,    0.1247,    1.9877,    0.0565,    0.0412,    1.3889,    0.2995,    0.1659,    1.8383, "KY"
2002,   19,    0.2386,    0.1122,    2.1724,    0.0337,    0.0258,    1.3209,    0.2723,    0.1381,    2.0119, "LA"
2002,   20,    0.1943,    0.0843,    2.3606,    0.0723,    0.0368,    2.0037,    0.2666,    0.1211,    2.2518, "ME"
2002,   21,    0.2603,    0.1419,    1.8690,    0.0476,    0.0340,    1.4204,    0.3079,    0.1758,    1.7820, "MD"
2002,   22,    0.2616,    0.1466,    1.8175,    0.0533,    0.0443,    1.2187,    0.3149,    0.1908,    1.6779, "MA"
2002,   23,    0.2525,    0.1354,    1.8995,    0.0433,    0.0331,    1.3252,    0.2957,    0.1685,    1.7863, "MI"
2002,   24,    0.2444,    0.1337,    1.8620,    0.0734,    0.0465,    1.6065,    0.3178,    0.1801,    1.7960, "MN"
2002,   25,    0.1911,    0.0521,    3.8062,    0.0406,    0.0216,    1.9218,    0.2317,    0.0737,    3.2477, "MS"
2002,   26,    0.2266,    0.1092,    2.1197,    0.0512,    0.0325,    1.6021,    0.2778,    0.1416,    2.0006, "MO"
2002,   27,    0.1752,    0.0665,    2.7076,    0.0565,    0.0311,    1.8512,    0.2317,    0.0975,    2.4330, "MT"
2002,   28,    0.2131,    0.0994,    2.1917,    0.0611,    0.0333,    1.8703,    0.2742,    0.1326,    2.1109, "NE"
2002,   29,    0.2914,    0.1684,    1.7610,    0.0000,    0.0000,    0.0000,    0.2914,    0.1684,    0.7768, "NV"
2002,   30,    0.2434,    0.1196,    2.0784,    0.0012,    0.0009,    1.2692,    0.2446,    0.1205,    2.0719, "NH"
2002,   31,    0.2762,    0.1579,    1.7800,    0.0462,    0.0315,    1.4890,    0.3224,    0.1894,    1.7315, "NJ"
2002,   32,    0.2119,    0.0812,    2.6797,    0.0620,    0.0307,    2.0640,    0.2739,    0.1118,    2.5101, "NM"
2002,   33,    0.2540,    0.1359,    1.9055,    0.0672,    0.0429,    1.5914,    0.3213,    0.1788,    1.8300, "NY"
2002,   34,    0.2201,    0.0970,    2.3211,    0.0696,    0.0456,    1.5514,    0.2897,    0.1426,    2.0739, "NC"
2002,   35,    0.2104,    0.0935,    2.3029,    0.0256,    0.0153,    1.6958,    0.2360,    0.1088,    2.2168, "ND"
2002,   36,    0.2458,    0.1308,    1.9148,    0.0548,    0.0395,    1.4053,    0.3006,    0.1704,    1.7961, "OH"
2002,   37,    0.1995,    0.0760,    2.6955,    0.0606,    0.0375,    1.6452,    0.2601,    0.1135,    2.3463, "OK"
2002,   38,    0.2429,    0.1348,    1.8352,    0.0875,    0.0628,    1.4115,    0.3303,    0.1976,    1.7001, "OR"
2002,   39,    0.2497,    0.1309,    1.9445,    0.0289,    0.0261,    1.1202,    0.2786,    0.1570,    1.8067, "PA"
2002,   40,    0.2248,    0.1064,    2.1579,    0.0564,    0.0317,    1.8118,    0.2812,    0.1381,    2.0783, "RI"
2002,   41,    0.2050,    0.0796,    2.6436,    0.0586,    0.0315,    1.8948,    0.2635,    0.1111,    2.4301, "SC"
2002,   42,    0.1885,    0.0811,    2.3795,    0.0000,    0.0000,    0.0000,    0.1885,    0.0811,   20.7328, "SD"
2002,   43,    0.2441,    0.1173,    2.1243,    0.0021,    0.0018,    1.1964,    0.2462,    0.1191,    2.1103, "TN"
2002,   44,    0.2560,    0.1292,    2.0210,    0.0000,    0.0000,    0.0000,    0.2560,    0.1292,    0.5110, "TX"
2002,   45,    0.1980,    0.0719,    2.8310,    0.0634,    0.0368,    1.7554,    0.2614,    0.1087,    2.4647, "UT"
2002,   46,    0.2394,    0.1300,    1.8752,    0.0610,    0.0350,    1.7744,    0.3003,    0.1650,    1.8538, "VT"
2002,   47,    0.2538,    0.1355,    1.9079,    0.0561,    0.0400,    1.4221,    0.3099,    0.1756,    1.7967, "VA"
2002,   48,    0.2534,    0.1298,    1.9907,    0.0000,    0.0000,    0.0000,    0.2534,    0.1298,    3.1996, "WA"
2002,   49,    0.1960,    0.0803,    2.5025,    0.0560,    0.0373,    1.5237,    0.2521,    0.1176,    2.1897, "WV"
2002,   50,    0.2289,    0.1140,    2.0480,    0.0684,    0.0434,    1.5998,    0.2972,    0.1575,    1.9241, "WI"
2002,   51,    0.2290,    0.0992,    2.3633,    0.0000,    0.0000,    0.0000,    0.2290,    0.0992,   43.4678, "WY"
2002,   52,    0.2482,    0.1286,    1.9676,    0.0446,    0.0295,    1.5334,    0.2928,    0.1581,    1.8863, "US"
2003,    1,    0.2504,    0.1473,    1.7297,    0.0369,    0.0320,    1.1651,    0.2873,    0.1793,    1.6284, "AL"
2003,    2,    0.1964,    0.0875,    2.2957,    0.0000,    0.0000,    0.0000,    0.1964,    0.0875,   44.0670, "AK"
2003,    3,    0.2029,    0.0938,    2.2105,    0.0363,    0.0220,    1.6810,    0.2393,    0.1158,    2.1096, "AZ"
2003,    4,    0.1740,    0.0544,    3.3069,    0.0561,    0.0326,    1.7522,    0.2301,    0.0869,    2.7189, "AR"
2003,    5,    0.2198,    0.1177,    1.9030,    0.0711,    0.0395,    1.8320,    0.2909,    0.1572,    1.8851, "CA"
2003,    6,    0.2309,    0.1305,    1.8004,    0.0469,    0.0338,    1.4086,    0.2778,    0.1643,    1.7196, "CO"
2003,    7,    0.2353,    0.1378,    1.7366,    0.0537,    0.0378,    1.4428,    0.2890,    0.1756,    1.6733, "CT"
2003,    8,    0.2011,    0.0922,    2.2293,    0.0492,    0.0288,    1.7422,    0.2503,    0.1210,    2.1131, "DE"
2003,    9,    0.2516,    0.1654,    1.5450,    0.0912,    0.0689,    1.3411,    0.3428,    0.2343,    1.4849, "DC"
2003,   10,    0.2273,    0.1158,    2.0014,    0.0000,    0.0000,    0.0000,    0.2273,    0.1158,    0.1860, "FL"
2003,   11,    0.2179,    0.1078,    2.0618,    0.0575,    0.0392,    1.4870,    0.2754,    0.1471,    1.9078, "GA"
2003,   12,    0.1803,    0.0770,    2.3978,    0.0660,    0.0418,    1.6064,    0.2463,    0.1187,    2.1181, "HI"
2003,   13,    0.1713,    0.0572,    3.0882,    0.0678,    0.0360,    1.9214,    0.2392,    0.0932,    2.6345, "ID"
2003,   14,    0.2335,    0.1301,    1.8284,    0.0276,    0.0239,    1.1687,    0.2611,    0.1539,    1.7256, "IL"
2003,   15,    0.2086,    0.1028,    2.0718,    0.0342,    0.0308,    1.1225,    0.2427,    0.1335,    1.8514, "IN"
2003,   16,    0.1830,    0.0762,    2.4606,    0.0594,    0.0382,    1.5786,    0.2424,    0.1144,    2.1644, "IA"
2003,   17,    0.1972,    0.0892,    2.2613,    0.0626,    0.0343,    1.8599,    0.2598,    0.1234,    2.1496, "KS"
2003,   18,    0.2126,    0.1080,    2.0083,    0.0569,    0.0416,    1.3873,    0.2695,    0.1496,    1.8349, "KY"
2003,   19,    0.2102,    0.0951,    2.2597,    0.0412,    0.0300,    1.3897,    0.2514,    0.1252,    2.0495, "LA"
2003,   20,    0.1740,    0.0702,    2.5397,    0.0725,    0.0366,    2.0202,    0.2465,    0.1069,    2.3611, "ME"
2003,   21,    0.2322,    0.1251,    1.8911,    0.0479,    0.0337,    1.4411,    0.2801,    0.1588,    1.7953, "MD"
2003,   22,    0.2331,    0.1351,    1.7560,    0.0540,    0.0453,    1.2066,    0.2870,    0.1803,    1.6175, "MA"
2003,   23,    0.2242,    0.1194,    1.9141,    0.0420,    0.0321,    1.3270,    0.2662,    0.1515,    1.7891, "MI"
2003,   24,    0.2159,    0.1184,    1.8577,    0.0737,    0.0460,    1.6276,    0.2896,    0.1644,    1.7932, "MN"
2003,   25,    0.1747,    0.0431,    4.2259,    0.0415,    0.0225,    1.8836,    0.2162,    0.0655,    3.4113, "MS"
2003,   26,    0.2033,    0.0967,    2.1474,    0.0514,    0.0327,    1.5979,    0.2548,    0.1294,    2.0080, "MO"
2003,   27,    0.1597,    0.0564,    2.9128,    0.0608,    0.0333,    1.8570,    0.2204,    0.0897,    2.5181, "MT"
2003,   28,    0.1917,    0.0970,    2.0153,    0.0622,    0.0362,    1.7470,    0.2538,    0.1332,    1.9422, "NE"
2003,   29,    0.2484,    0.1449,    1.7447,    0.0000,    0.0000,    0.0000,    0.2484,    0.1449,    0.9207, "NV"
2003,   30,    0.2112,    0.1096,    1.9657,    0.0010,    0.0008,    1.2192,    0.2122,    0.1104,    1.9600, "NH"
2003,   31,    0.2426,    0.1412,    1.7485,    0.0494,    0.0325,    1.5431,    0.2921,    0.1737,    1.7099, "NJ"
2003,   32,    0.1879,    0.0713,    2.7049,    0.0627,    0.0308,    2.0821,    0.2506,    0.1021,    2.5165, "NM"
2003,   33,    0.2246,    0.1196,    1.9133,    0.0709,    0.0441,    1.6339,    0.2955,    0.1637,    1.8379, "NY"
2003,   34,    0.2057,    0.1021,    2.0554,    0.0714,    0.0487,    1.4886,    0.2771,    0.1508,    1.8718, "NC"
2003,   35,    0.2221,    0.1297,    1.7427,    0.0319,    0.0217,    1.4879,    0.2540,    0.1514,    1.7060, "ND"
2003,   36,    0.2174,    0.1156,    1.9158,    0.0553,    0.0399,    1.4064,    0.2726,    0.1555,    1.7847, "OH"
2003,   37,    0.1819,    0.0778,    2.3938,    0.0598,    0.0389,    1.5592,    0.2417,    0.1168,    2.1139, "OK"
2003,   38,    0.2102,    0.1132,    1.8927,    0.0873,    0.0618,    1.4337,    0.2975,    0.1749,    1.7301, "OR"
2003,   39,    0.2200,    0.1148,    1.9539,    0.0282,    0.0262,    1.0852,    0.2482,    0.1410,    1.7912, "PA"
2003,   40,    0.2289,    0.1383,    1.6836,    0.0654,    0.0432,    1.5359,    0.2943,    0.1815,    1.6484, "RI"
2003,   41,    0.1800,    0.0689,    2.6832,    0.0561,    0.0310,    1.8462,    0.2361,    0.0998,    2.4221, "SC"
2003,   42,    0.1727,    0.0745,    2.3727,    0.0000,    0.0000,    0.0000,    0.1727,    0.0745,   22.2745, "SD"
2003,   43,    0.2143,    0.1028,    2.1291,    0.0019,    0.0017,    1.1229,    0.2162,    0.1045,    2.1123, "TN"
2003,   44,    0.2242,    0.1121,    2.0408,    0.0000,    0.0000,    0.0000,    0.2242,    0.1121,    0.5194, "TX"
2003,   45,    0.2012,    0.1013,    2.0268,    0.0622,    0.0411,    1.5360,    0.2634,    0.1424,    1.8846, "UT"
2003,   46,    0.1950,    0.0889,    2.2419,    0.0567,    0.0279,    2.0770,    0.2517,    0.1168,    2.2025, "VT"
2003,   47,    0.2265,    0.1224,    1.8853,    0.0555,    0.0405,    1.3888,    0.2820,    0.1630,    1.7613, "VA"
2003,   48,    0.2259,    0.1181,    1.9505,    0.0000,    0.0000,    0.0000,    0.2259,    0.1181,    3.3417, "WA"
2003,   49,    0.1781,    0.0683,    2.6791,    0.0586,    0.0374,    1.5901,    0.2367,    0.1057,    2.2907, "WV"
2003,   50,    0.2025,    0.1014,    2.0376,    0.0680,    0.0438,    1.5745,    0.2704,    0.1452,    1.8974, "WI"
2003,   51,    0.2063,    0.0906,    2.3294,    0.0000,    0.0000,    0.0000,    0.2063,    0.0906,   40.7505, "WY"
2003,   52,    0.2198,    0.1148,    1.9526,    0.0453,    0.0303,    1.5213,    0.2651,    0.1450,    1.8623, "US"
2004,    1,    0.2494,    0.1531,    1.6554,    0.0369,    0.0325,    1.1510,    0.2863,    0.1856,    1.5668, "AL"
2004,    2,    0.2024,    0.0821,    2.5283,    0.0000,    0.0000,    0.0000,    0.2024,    0.0821,   57.0201, "AK"
2004,    3,    0.2057,    0.0972,    2.1626,    0.0366,    0.0229,    1.6229,    0.2424,    0.1201,    2.0590, "AZ"
2004,    4,    0.2194,    0.1207,    1.8508,    0.0634,    0.0436,    1.4743,    0.2827,    0.1643,    1.7506, "AR"
2004,    5,    0.2216,    0.1223,    1.8463,    0.0729,    0.0424,    1.7509,    0.2946,    0.1646,    1.8217, "CA"
2004,    6,    0.2156,    0.1086,    2.0254,    0.0462,    0.0322,    1.4531,    0.2617,    0.1408,    1.8939, "CO"
2004,    7,    0.2353,    0.1352,    1.7706,    0.0556,    0.0385,    1.4649,    0.2909,    0.1738,    1.7027, "CT"
2004,    8,    0.1996,    0.0916,    2.2271,    0.0483,    0.0291,    1.6904,    0.2480,    0.1207,    2.0973, "DE"
2004,    9,    0.2446,    0.1561,    1.5916,    0.0922,    0.0683,    1.3680,    0.3368,    0.2245,    1.5234, "DC"
2004,   10,    0.2252,    0.1211,    1.8958,    0.0000,    0.0000,    0.0000,    0.2252,    0.1211,    0.1674, "FL"
2004,   11,    0.2166,    0.1110,    1.9910,    0.0573,    0.0404,    1.4372,    0.2739,    0.1514,    1.8425, "GA"
2004,   12,    0.1859,    0.0812,    2.3421,    0.0655,    0.0426,    1.5622,    0.2514,    0.1238,    2.0726, "HI"
2004,   13,    0.1896,    0.0904,    2.1431,    0.0703,    0.0431,    1.6572,    0.2599,    0.1335,    1.9857, "ID"
2004,   14,    0.2305,    0.1281,    1.8329,    0.0277,    0.0239,    1.1724,    0.2582,    0.1520,    1.7283, "IL"
2004,   15,    0.2102,    0.1056,    2.0321,    0.0341,    0.0309,    1.1174,    0.2444,    0.1364,    1.8236, "IN"
2004,   16,    0.1891,    0.0796,    2.4330,    0.0603,    0.0388,    1.5789,    0.2494,    0.1184,    2.1516, "IA"
2004,   17,    0.2271,    0.1256,    1.8412,    0.0644,    0.0409,    1.5997,    0.2915,    0.1665,    1.7818, "KS"
2004,   18,    0.1914,    0.0879,    2.2269,    0.0550,    0.0401,    1.3912,    0.2465,    0.1280,    1.9635, "KY"
2004,   19,    0.1996,    0.0880,    2.3203,    0.0420,    0.0308,    1.3831,    0.2416,    0.1188,    2.0760, "LA"
2004,   20,    0.1899,    0.1038,    1.8628,    0.0742,    0.0446,    1.6926,    0.2641,    0.1484,    1.8116, "ME"
2004,   21,    0.2341,    0.1332,    1.7891,    0.0476,    0.0348,    1.3845,    0.2816,    0.1680,    1.7050, "MD"
2004,   22,    0.2325,    0.1327,    1.7829,    0.0542,    0.0455,    1.2056,    0.2867,    0.1782,    1.6350, "MA"
2004,   23,    0.2288,    0.1246,    1.8710,    0.0418,    0.0324,    1.3101,    0.2706,    0.1569,    1.7549, "MI"
2004,   24,    0.2124,    0.1166,    1.8544,    0.0741,    0.0460,    1.6354,    0.2865,    0.1627,    1.7924, "MN"
2004,   25,    0.1789,    0.0480,    3.8747,    0.0412,    0.0225,    1.8672,    0.2201,    0.0705,    3.2250, "MS"
2004,   26,    0.2030,    0.1015,    2.0408,    0.0532,    0.0341,    1.5844,    0.2561,    0.1356,    1.9257, "MO"
2004,   27,    0.1650,    0.0599,    2.8333,    0.0616,    0.0332,    1.8929,    0.2266,    0.0930,    2.4962, "MT"
2004,   28,    0.2402,    0.1539,    1.5853,    0.0703,    0.0510,    1.3996,    0.3105,    0.2049,    1.5390, "NE"
2004,   29,    0.2169,    0.1009,    2.1977,    0.0000,    0.0000,    0.0000,    0.2169,    0.1009,    3.6259, "NV"
2004,   30,    0.2099,    0.0947,    2.2661,    0.0006,    0.0004,    1.5712,    0.2105,    0.0951,    2.2634, "NH"
2004,   31,    0.2409,    0.1432,    1.7115,    0.0574,    0.0391,    1.4898,    0.2983,    0.1822,    1.6639, "NJ"
2004,   32,    0.2053,    0.0994,    2.1096,    0.0610,    0.0347,    1.7869,    0.2663,    0.1341,    2.0259, "NM"
2004,   33,    0.2225,    0.1209,    1.8745,    0.0710,    0.0452,    1.5943,    0.2935,    0.1662,    1.7981, "NY"
2004,   34,    0.2066,    0.1023,    2.0608,    0.0733,    0.0494,    1.5057,    0.2799,    0.1517,    1.8793, "NC"
2004,   35,    0.2199,    0.1368,    1.6343,    0.0335,    0.0231,    1.4694,    0.2534,    0.1599,    1.6104, "ND"
2004,   36,    0.2200,    0.1185,    1.8910,    0.0561,    0.0413,    1.3786,    0.2761,    0.1598,    1.7582, "OH"
2004,   37,    0.1804,    0.0787,    2.3467,    0.0652,    0.0409,    1.6202,    0.2456,    0.1196,    2.0970, "OK"
2004,   38,    0.2115,    0.1164,    1.8506,    0.0807,    0.0587,    1.3941,    0.2923,    0.1751,    1.6971, "OR"
2004,   39,    0.2215,    0.1190,    1.8965,    0.0315,    0.0290,    1.0974,    0.2531,    0.1481,    1.7388, "PA"
2004,   40,    0.2375,    0.1442,    1.6751,    0.0658,    0.0443,    1.5074,    0.3034,    0.1885,    1.6356, "RI"
2004,   41,    0.1856,    0.0711,    2.6798,    0.0568,    0.0311,    1.8627,    0.2424,    0.1022,    2.4300, "SC"
2004,   42,    0.1852,    0.0715,    2.6585,    0.0000,    0.0000,    0.0000,    0.1852,    0.0715,   23.5241, "SD"
2004,   43,    0.2158,    0.1068,    2.0631,    0.0022,    0.0019,    1.1792,    0.2180,    0.1087,    2.0475, "TN"
2004,   44,    0.2246,    0.1124,    2.0389,    0.0000,    0.0000,    0.0000,    0.2246,    0.1124,    0.5329, "TX"
2004,   45,    0.2036,    0.1011,    2.0554,    0.0651,    0.0424,    1.5600,    0.2687,    0.1435,    1.9086, "UT"
2004,   46,    0.1929,    0.0926,    2.1283,    0.0561,    0.0284,    2.0169,    0.2490,    0.1209,    2.1021, "VT"
2004,   47,    0.2252,    0.1247,    1.8387,    0.0556,    0.0413,    1.3636,    0.2808,    0.1660,    1.7201, "VA"
2004,   48,    0.2272,    0.1205,    1.9225,    0.0000,    0.0000,    0.0000,    0.2272,    0.1205,    3.1102, "WA"
2004,   49,    0.1746,    0.0680,    2.6353,    0.0549,    0.0381,    1.4625,    0.2295,    0.1061,    2.2113, "WV"
2004,   50,    0.2032,    0.1044,    1.9848,    0.0674,    0.0444,    1.5435,    0.2706,    0.1488,    1.8528, "WI"
2004,   51,    0.2095,    0.1023,    2.0916,    0.0000,    0.0000,    0.0000,    0.2095,    0.1023,   33.2073, "WY"
2004,   52,    0.2203,    0.1174,    1.9119,    0.0463,    0.0316,    1.4887,    0.2666,    0.1490,    1.8219, "US"
2005,    1,    0.2595,    0.1654,    1.5946,    0.0373,    0.0327,    1.1528,    0.2968,    0.1981,    1.5214, "AL"
2005,    2,    0.1962,    0.0848,    2.3688,    0.0000,    0.0000,    0.0000,    0.1962,    0.0848,   53.0199, "AK"
2005,    3,    0.2085,    0.0998,    2.1337,    0.0374,    0.0234,    1.6259,    0.2459,    0.1232,    2.0369, "AZ"
2005,    4,    0.2336,    0.1343,    1.7700,    0.0645,    0.0453,    1.4433,    0.2981,    0.1796,    1.6874, "AR"
2005,    5,    0.2260,    0.1265,    1.8190,    0.0763,    0.0457,    1.6977,    0.3023,    0.1722,    1.7868, "CA"
2005,    6,    0.2169,    0.1105,    2.0012,    0.0462,    0.0321,    1.4631,    0.2631,    0.1426,    1.8797, "CO"
2005,    7,    0.2361,    0.1419,    1.6926,    0.0546,    0.0394,    1.4045,    0.2907,    0.1813,    1.6298, "CT"
2005,    8,    0.2438,    0.1539,    1.6096,    0.0555,    0.0409,    1.3781,    0.2993,    0.1948,    1.5609, "DE"
2005,    9,    0.2055,    0.0824,    2.5582,    0.0851,    0.0488,    1.7748,    0.2906,    0.1312,    2.2654, "DC"
2005,   10,    0.2337,    0.1276,    1.8660,    0.0000,    0.0000,    0.0000,    0.2337,    0.1276,    0.0627, "FL"
2005,   11,    0.2224,    0.1167,    1.9433,    0.0584,    0.0413,    1.4353,    0.2808,    0.1580,    1.8100, "GA"
2005,   12,    0.1891,    0.0831,    2.3293,    0.0668,    0.0437,    1.5527,    0.2559,    0.1268,    2.0603, "HI"
2005,   13,    0.1798,    0.0636,    2.9112,    0.0707,    0.0386,    1.8679,    0.2505,    0.1021,    2.5148, "ID"
